2.907029437354988373e-03,8.023730268685797321e-03,-6.424738769531250000e+02,3.656628417968750000e+01,1.137215614318847656e+01,2.719612121582031250e+00,1.684923529624938965e+00,5.652602195739746094e+00,3.596913337707519531e+00,3.305819511413574219e+00,1.139927506446838379e+00,1.275481224060058594e+00,1.921290516853332520e+00,2.788341522216796875e+00,1.635342359542846680e+00,1.239607691764831543e+00,1.741893053054809570e+00,2.211183547973632812e+00,2.726761579513549805e+00,2.350259065628051758e+00,1.320424199104309082e+00,1.109826922416687012e+00,1.054990692138671875e+02,7.201525115966796875e+01,2.683680152893066406e+01,1.308655071258544922e+01,1.131551933288574219e+01,1.009247970581054688e+01,1.010386180877685547e+01,6.132694244384765625e+00,4.998604774475097656e+00,3.970885753631591797e+00,4.491927146911621094e+00,5.292135715484619141e+00,3.830154180526733398e+00,3.188446044921875000e+00,3.901908636093139648e+00,4.536628246307373047e+00,5.397737979888916016e+00,5.267386436462402344e+00,3.847492933273315430e+00,3.299952983856201172e+00
1.491478302639211162e-01,3.537086906217064980e-02,-1.473853912353515625e+02,9.349899291992187500e+01,-7.691101837158203125e+01,7.218140602111816406e+00,-6.012811660766601562e+01,2.093285942077636719e+01,-3.991259002685546875e+01,8.391250610351562500e+00,-2.836914443969726562e+01,4.364351749420166016e+00,-1.984367752075195312e+01,1.115315482020378113e-01,-1.945318603515625000e+01,9.558738470077514648e-01,-1.384693145751953125e+01,-2.472281157970428467e-01,-1.134019947052001953e+01,-5.037706375122070312e+00,-7.199335575103759766e+00,-3.976146697998046875e+00,7.571566009521484375e+01,2.046151924133300781e+01,2.015033912658691406e+01,1.300155925750732422e+01,1.169440555572509766e+01,8.872186660766601562e+00,1.034095191955566406e+01,6.937147140502929688e+00,9.511301040649414062e+00,6.533884525299072266e+00,6.994191169738769531e+00,6.862952709197998047e+00,7.571175098419189453e+00,7.286055564880371094e+00,6.574733257293701172e+00,8.857688903808593750e+00,7.004557132720947266e+00,7.785459041595458984e+00,7.091991424560546875e+00,7.145801067352294922e+00
1.476422020011601000e-01,3.953741915045994038e-02,-1.472887115478515625e+02,9.371133422851562500e+01,-7.567461395263671875e+01,5.351693153381347656e+00,-5.917510986328125000e+01,2.530609703063964844e+01,-3.562192153930664062e+01,5.988740444183349609e+00,-2.972003173828125000e+01,3.877883911132812500e+00,-1.936631774902343750e+01,4.885053634643554688e-01,-2.064769363403320312e+01,1.822305172681808472e-01,-1.286392021179199219e+01,-1.107183456420898438e+00,-9.439387321472167969e+00,-4.591739177703857422e+00,-6.219945907592773438e+00,-5.651834011077880859e+00,9.007063293457031250e+01,2.288887786865234375e+01,1.945001792907714844e+01,1.401848602294921875e+01,1.395914840698242188e+01,9.860588073730468750e+00,1.034717845916748047e+01,6.608072280883789062e+00,8.890154838562011719e+00,6.356610774993896484e+00,6.621539592742919922e+00,6.580857753753662109e+00,7.582579612731933594e+00,6.606866359710693359e+00,6.297688007354736328e+00,7.316522121429443359e+00,6.519111633300781250e+00,7.034957408905029297e+00,6.039695262908935547e+00,6.558069229125976562e+00
7.366815907772621130e-02,6.867906967870577098e-03,-1.195413589477539062e+02,1.977475585937500000e+02,-1.199056625366210938e+02,3.844846725463867188e+00,-5.134747314453125000e+01,3.268236398696899414e+00,-7.690495014190673828e+00,-2.230865669250488281e+01,7.122559547424316406e+00,-1.930780792236328125e+01,5.114956378936767578e+00,-1.471074962615966797e+01,-7.761974811553955078e+00,-1.095889210700988770e+00,-1.461131191253662109e+01,4.488057613372802734e+00,-1.018355655670166016e+01,2.354015111923217773e+00,-1.735477566719055176e+00,-6.546026229858398438e+00,4.258182144165039062e+01,1.320857048034667969e+01,1.396913242340087891e+01,1.267916774749755859e+01,9.948486328125000000e+00,6.895604133605957031e+00,6.800990104675292969e+00,6.261759757995605469e+00,7.095054149627685547e+00,7.507236957550048828e+00,5.897058963775634766e+00,4.666021823883056641e+00,4.994620323181152344e+00,4.683523178100585938e+00,5.166413307189941406e+00,4.985897541046142578e+00,4.534038066864013672e+00,4.421034812927246094e+00,4.148715496063232422e+00,3.923745393753051758e+00
2.297527552204176211e-03,9.529087120466198102e-03,-5.866240234375000000e+02,1.193307495117187500e+01,-9.866354465484619141e-01,-1.802988052368164062e+00,-2.180465936660766602e+00,9.725592732429504395e-01,2.878797352313995361e-01,-3.691764473915100098e-01,-3.934827446937561035e-01,3.131163418292999268e-01,9.466833621263504028e-02,4.794332683086395264e-01,7.549784779548645020e-01,6.749947071075439453e-01,1.314953923225402832e+00,1.663851022720336914e+00,1.557302832603454590e+00,5.847874879837036133e-01,3.332595229148864746e-01,3.333735167980194092e-01,7.878897094726562500e+01,4.303796005249023438e+01,1.094662284851074219e+01,8.658884048461914062e+00,1.272993373870849609e+01,3.898051261901855469e+00,3.164849996566772461e+00,3.654566287994384766e+00,3.290989160537719727e+00,1.577214002609252930e+00,3.125771284103393555e+00,3.559471607208251953e+00,3.363983631134033203e+00,3.308100461959838867e+00,4.400169849395751953e+00,6.021821975708007812e+00,4.979770183563232422e+00,2.821054697036743164e+00,1.943428397178649902e+00,1.713934302330017090e+00
8.460180720707656532e-02,7.057544249596311298e-03,2.872311782836914062e+01,1.442607727050781250e+02,-7.025235748291015625e+01,5.587281227111816406e+00,-3.251759719848632812e+01,2.714875030517578125e+01,-1.679342079162597656e+01,-5.614469528198242188e+00,-1.114267539978027344e+01,5.831971645355224609e+00,-1.603394746780395508e+00,3.305754661560058594e+00,3.383440375328063965e-01,1.634025454521179199e+00,-1.874486804008483887e+00,-2.702430009841918945e+00,1.309523463249206543e+00,-9.295853376388549805e-01,4.210813045501708984e+00,7.687042951583862305e-01,2.178309631347656250e+01,1.553691768646240234e+01,1.240344524383544922e+01,9.730607986450195312e+00,8.054731369018554688e+00,7.153300285339355469e+00,6.967691898345947266e+00,6.706937313079833984e+00,5.060449123382568359e+00,5.296779155731201172e+00,4.549303054809570312e+00,4.795121669769287109e+00,4.662189483642578125e+00,4.458459854125976562e+00,4.496321201324462891e+00,4.316037654876708984e+00,4.748307704925537109e+00,4.332924842834472656e+00,3.992994546890258789e+00,3.913384675979614258e+00
1.072292814675174059e-02,3.090161043473054706e-03,-4.004220581054687500e+02,1.558113403320312500e+02,7.354833221435546875e+01,1.510943603515625000e+01,5.431255340576171875e+00,1.703127288818359375e+01,1.822469329833984375e+01,7.330089569091796875e+00,-9.518843293190002441e-01,-1.169949531555175781e+00,9.567441940307617188e-01,1.095451235771179199e+00,3.712193667888641357e-01,2.003700286149978638e-01,-2.581456005573272705e-01,-1.630519509315490723e+00,-2.752001285552978516e+00,-2.317528009414672852e+00,-7.563238739967346191e-01,2.684513628482818604e-01,4.889577484130859375e+01,4.559431838989257812e+01,1.004092311859130859e+01,1.946330261230468750e+01,9.422587394714355469e+00,9.318714141845703125e+00,7.338937282562255859e+00,6.789189338684082031e+00,6.463607311248779297e+00,5.232709407806396484e+00,5.163313865661621094e+00,4.803720951080322266e+00,5.114276409149169922e+00,4.480193614959716797e+00,4.328634738922119141e+00,3.972269535064697266e+00,4.340235710144042969e+00,4.357881069183349609e+00,3.997911214828491211e+00,3.697947502136230469e+00
3.677970018851508399e-02,1.838872814045997700e-02,-5.337248535156250000e+02,1.827395172119140625e+02,-2.325877428054809570e+00,8.634491920471191406e+00,1.492193222045898438e+00,2.236612081527709961e+00,3.876464664936065674e-01,-1.919768095016479492e+00,2.182841300964355469e+00,-3.111426830291748047e-01,9.541770443320274353e-03,1.081215813755989075e-01,1.249952077865600586e+00,1.513149619102478027e+00,8.383775353431701660e-01,1.374151229858398438e+00,1.190005421638488770e+00,-7.306742072105407715e-01,-9.604634046554565430e-01,-8.271353244781494141e-01,1.151380462646484375e+02,3.096817779541015625e+01,5.275804138183593750e+01,1.355386257171630859e+01,9.149468421936035156e+00,7.018249034881591797e+00,6.160754203796386719e+00,6.981088638305664062e+00,4.832361698150634766e+00,4.499242305755615234e+00,4.065915584564208984e+00,4.429280281066894531e+00,4.348870754241943359e+00,3.940533638000488281e+00,4.361320972442626953e+00,4.667960643768310547e+00,3.838860034942626953e+00,3.776694059371948242e+00,3.602728843688964844e+00,3.842659235000610352e+00
3.072546584976798209e-02,1.688627253072680010e-02,-4.642820434570312500e+02,1.305902099609375000e+02,2.199645996093750000e+01,8.471118927001953125e+00,1.698840618133544922e+00,5.793557167053222656e-01,1.900864362716674805e+00,-5.836101174354553223e-01,1.346750497817993164e+00,9.572725296020507812e-01,-2.040701657533645630e-01,-1.456249207258224487e-01,2.858303189277648926e-01,1.757256269454956055e+00,1.094493508338928223e+00,3.779276311397552490e-01,-2.456008344888687134e-01,-1.055488705635070801e+00,-1.910794019699096680e+00,-2.474764585494995117e+00,1.072292709350585938e+02,4.564364242553710938e+01,4.133446121215820312e+01,1.629645156860351562e+01,7.539799213409423828e+00,6.347049713134765625e+00,5.085114479064941406e+00,6.684463024139404297e+00,5.049606323242187500e+00,4.393001556396484375e+00,3.883226871490478516e+00,4.249543190002441406e+00,4.634917259216308594e+00,3.832839727401733398e+00,3.584546089172363281e+00,3.281225204467773438e+00,3.572278499603271484e+00,3.616495370864868164e+00,3.557415962219238281e+00,3.610954284667968750e+00
2.595367785672853672e-02,8.477006111052894782e-03,-4.718974304199218750e+02,1.392483673095703125e+02,3.150206375122070312e+01,-5.452854156494140625e+00,-3.004925966262817383e+00,6.425025939941406250e+00,5.369472026824951172e+00,5.980525016784667969e-01,-8.101727366447448730e-01,9.127086997032165527e-01,1.430584073066711426e+00,2.841886878013610840e-01,6.315019726753234863e-01,2.776105880737304688e+00,3.649441480636596680e+00,2.067221164703369141e+00,6.737020798027515411e-03,-1.128316640853881836e+00,-7.058407664299011230e-01,-7.097216695547103882e-02,9.193553161621093750e+01,4.784312820434570312e+01,2.816313362121582031e+01,1.662732505798339844e+01,8.741346359252929688e+00,6.406600952148437500e+00,5.986091613769531250e+00,5.547924518585205078e+00,4.976461887359619141e+00,5.317418098449707031e+00,4.401358127593994141e+00,3.950518608093261719e+00,3.828437566757202148e+00,3.865555286407470703e+00,3.875450134277343750e+00,3.472467660903930664e+00,3.893666982650756836e+00,4.071375370025634766e+00,3.591197252273559570e+00,3.684955835342407227e+00
2.014415059454756352e-02,5.311696044123911421e-03,-4.846035461425781250e+02,1.380066375732421875e+02,5.448254776000976562e+01,5.362096786499023438e+00,-2.477200269699096680e+00,3.529356956481933594e+00,6.013554573059082031e+00,3.220335006713867188e+00,-6.479626893997192383e-01,-1.859678030014038086e+00,-1.046502947807312012e+00,1.222143322229385376e-01,9.655157327651977539e-01,1.295704126358032227e+00,1.286338806152343750e+00,9.848042726516723633e-01,5.713160708546638489e-02,-1.199352622032165527e+00,-1.821094036102294922e+00,-1.399231791496276855e+00,5.920967102050781250e+01,3.935709762573242188e+01,1.747117996215820312e+01,1.520342636108398438e+01,8.648802757263183594e+00,5.263890266418457031e+00,7.803717613220214844e+00,7.764954566955566406e+00,6.674238681793212891e+00,6.155545711517333984e+00,6.973637104034423828e+00,6.302921772003173828e+00,4.215286731719970703e+00,3.926555395126342773e+00,4.256202697753906250e+00,3.821663141250610352e+00,3.509801149368286133e+00,3.333841562271118164e+00,3.385806798934936523e+00,3.558614015579223633e+00
8.428799303944314869e-02,3.931299847678165760e-02,-3.561237792968750000e+02,1.126940078735351562e+02,-6.639941406250000000e+01,-9.341888427734375000e+00,-2.822841453552246094e+01,2.383738517761230469e+01,-1.766513061523437500e+01,9.177903175354003906e+00,-7.666895866394042969e+00,1.081885147094726562e+01,-3.588753938674926758e-02,5.972888469696044922e+00,-4.404034137725830078e+00,7.304246902465820312e+00,-7.907221317291259766e-01,4.248963832855224609e+00,-2.195037126541137695e+00,3.921680450439453125e+00,-8.071047067642211914e-01,2.856869935989379883e+00,1.580900726318359375e+02,1.961463546752929688e+01,3.146931648254394531e+01,1.317137718200683594e+01,2.504325103759765625e+01,7.890131473541259766e+00,1.961620903015136719e+01,7.465619087219238281e+00,1.237846374511718750e+01,6.338176727294921875e+00,9.548338890075683594e+00,7.164511680603027344e+00,1.021857452392578125e+01,5.456014156341552734e+00,1.034969902038574219e+01,5.687338829040527344e+00,8.321510314941406250e+00,5.669713497161865234e+00,7.929533958435058594e+00,5.753742694854736328e+00
8.768217082366588921e-02,3.261537283546057236e-02,-2.641637268066406250e+02,1.159327316284179688e+02,-7.670424652099609375e+01,-6.920162677764892578e+00,-3.554445266723632812e+01,2.915792655944824219e+01,-2.918979835510253906e+01,1.444976234436035156e+01,-1.056495094299316406e+01,1.575422000885009766e+01,-3.407446861267089844e+00,6.703837394714355469e+00,-6.537299633026123047e+00,7.866776466369628906e+00,-2.897281885147094727e+00,5.860791206359863281e+00,-1.098301768302917480e+00,7.046791076660156250e+00,7.759859561920166016e-01,5.002552509307861328e+00,8.585206604003906250e+01,2.276165580749511719e+01,1.840352821350097656e+01,1.146333408355712891e+01,1.604227066040039062e+01,8.753946304321289062e+00,1.161534118652343750e+01,7.453872203826904297e+00,6.924436569213867188e+00,1.002437496185302734e+01,8.604132652282714844e+00,6.690227508544921875e+00,9.489410400390625000e+00,6.066299438476562500e+00,9.279553413391113281e+00,6.697591304779052734e+00,7.549213409423828125e+00,6.721063613891601562e+00,7.999457836151123047e+00,6.165810108184814453e+00
6.998622389791182841e-02,2.775413507121655271e-02,-3.331298522949218750e+02,1.327559661865234375e+02,-6.811202239990234375e+01,-1.475337409973144531e+01,-2.850089454650878906e+01,2.411116981506347656e+01,-2.410583496093750000e+01,8.675354003906250000e+00,-7.513895988464355469e+00,1.363200855255126953e+01,2.300436258316040039e+00,2.447089672088623047e+00,-2.821105718612670898e+00,6.337374210357666016e+00,-4.262087941169738770e-01,2.337175369262695312e+00,-1.854777455329895020e+00,2.584485292434692383e+00,1.495838046073913574e+00,2.989370584487915039e+00,5.525194931030273438e+01,2.244931030273437500e+01,1.738927459716796875e+01,1.165627288818359375e+01,1.075499439239501953e+01,8.463602066040039062e+00,1.108846855163574219e+01,8.895767211914062500e+00,6.869946479797363281e+00,6.446965217590332031e+00,8.314764976501464844e+00,7.669922351837158203e+00,6.504397869110107422e+00,6.058158874511718750e+00,7.545827388763427734e+00,7.279803752899169922e+00,7.421801567077636719e+00,6.163887977600097656e+00,6.419246196746826172e+00,6.237880229949951172e+00
5.261881888051044009e-02,1.162014694687401976e-02,-1.274563751220703125e+02,1.668422851562500000e+02,-6.714331817626953125e+01,4.200469970703125000e+01,-3.542882537841796875e+01,1.535547375679016113e+00,-1.599857044219970703e+01,-8.702777862548828125e+00,-4.224991321563720703e+00,-3.921178340911865234e+00,-1.547125935554504395e+00,1.693672180175781250e+00,-2.458649873733520508e+00,-8.004243850708007812e+00,-4.991375446319580078e+00,-5.029345512390136719e+00,-3.708938121795654297e+00,-6.642951011657714844e+00,-3.872640132904052734e+00,-1.077125358581542969e+01,4.628305053710937500e+01,9.352538108825683594e+00,2.127022361755371094e+01,6.504753589630126953e+00,1.382753849029541016e+01,5.376670837402343750e+00,4.525584220886230469e+00,5.715081214904785156e+00,5.351395606994628906e+00,5.140343189239501953e+00,5.079822063446044922e+00,5.837756156921386719e+00,5.172289848327636719e+00,6.033472061157226562e+00,4.715261936187744141e+00,4.190444946289062500e+00,4.370955944061279297e+00,4.136298179626464844e+00,4.068449497222900391e+00,4.487708568572998047e+00
7.945842698665893378e-02,5.951655325205915809e-02,-1.270411453247070312e+02,1.328115539550781250e+02,-3.691436004638671875e+01,6.044230270385742188e+01,3.964441061019897461e+00,3.077930831909179688e+01,2.537997484207153320e+00,1.392865467071533203e+01,6.698699474334716797e+00,2.530918419361114502e-01,3.290546834468841553e-01,-8.579532504081726074e-01,-9.137533187866210938e+00,6.449222087860107422e+00,2.897827386856079102e+00,1.345401763916015625e+00,5.586827754974365234e+00,5.280937194824218750e+00,-2.402850687503814697e-01,-7.241393327713012695e-01,1.171704330444335938e+02,2.435971641540527344e+01,1.653511619567871094e+01,1.703236961364746094e+01,2.735834693908691406e+01,1.103171253204345703e+01,1.900976943969726562e+01,6.311510086059570312e+00,7.938500404357910156e+00,6.992385387420654297e+00,7.173736572265625000e+00,6.383712291717529297e+00,6.444575786590576172e+00,7.297725200653076172e+00,6.361604213714599609e+00,6.697913169860839844e+00,4.926764965057373047e+00,5.516576290130615234e+00,5.408947944641113281e+00,4.408149719238281250e+00
7.821789805684455088e-02,3.341313417377474865e-02,-5.500135498046875000e+02,7.459397888183593750e+01,1.213240265846252441e+00,2.166157150268554688e+01,-1.360425853729248047e+01,2.057992553710937500e+01,-1.222687005996704102e+00,2.830729484558105469e+01,1.068265819549560547e+01,2.548338699340820312e+01,1.958029031753540039e+00,1.394724082946777344e+01,-3.912166595458984375e+00,9.146971702575683594e+00,-6.096739768981933594e+00,1.108282852172851562e+01,1.975275397300720215e+00,1.296211338043212891e+01,-7.437935471534729004e-01,5.395156383514404297e+00,5.070803070068359375e+01,1.768981170654296875e+01,1.492386627197265625e+01,1.143914699554443359e+01,8.020401954650878906e+00,6.846421241760253906e+00,5.152944564819335938e+00,4.822600841522216797e+00,6.657683849334716797e+00,6.916841506958007812e+00,7.033123970031738281e+00,6.201051712036132812e+00,4.969184398651123047e+00,4.293425559997558594e+00,4.399966239929199219e+00,6.803994655609130859e+00,6.352688312530517578e+00,8.134487152099609375e+00,4.188863277435302734e+00,4.324354171752929688e+00
