9.260869584977626801e-03,3.472729023103713075e+02,6.750031377746696535e+02,5.968844030959976408e+02,2.907029437354988373e-03,-6.424738769531250000e+02,3.656628417968750000e+01,1.137215614318847656e+01,2.719612121582031250e+00,1.684923529624938965e+00,5.652602195739746094e+00,3.596913337707519531e+00,3.305819511413574219e+00,1.139927506446838379e+00,1.275481224060058594e+00,1.921290516853332520e+00,2.788341522216796875e+00,1.635342359542846680e+00,1.239607691764831543e+00,1.741893053054809570e+00,2.211183547973632812e+00,2.726761579513549805e+00,2.350259065628051758e+00,1.320424199104309082e+00,1.109826922416687012e+00,1.620102524757385254e-01,1.656426936388015747e-01,1.789888143539428711e-01,1.942104399204254150e-01,2.094940692186355591e-01,2.289851009845733643e-01,2.358864843845367432e-01,2.063640058040618896e-01,1.675067692995071411e-01,1.549429595470428467e-01,1.484103947877883911e-01,1.466035246849060059e-01
7.625936716794967651e-02,4.687835772859933058e+03,4.047900027267590758e+03,9.476407972012761093e+03,1.491478302639211162e-01,-1.473853912353515625e+02,9.349899291992187500e+01,-7.691101837158203125e+01,7.218140602111816406e+00,-6.012811660766601562e+01,2.093285942077636719e+01,-3.991259002685546875e+01,8.391250610351562500e+00,-2.836914443969726562e+01,4.364351749420166016e+00,-1.984367752075195312e+01,1.115315482020378113e-01,-1.945318603515625000e+01,9.558738470077514648e-01,-1.384693145751953125e+01,-2.472281157970428467e-01,-1.134019947052001953e+01,-5.037706375122070312e+00,-7.199335575103759766e+00,-3.976146697998046875e+00,6.976798176765441895e-01,6.351784467697143555e-01,5.967262983322143555e-01,5.883389115333557129e-01,6.096312999725341797e-01,6.019057035446166992e-01,5.575346350669860840e-01,5.158743262290954590e-01,5.800973176956176758e-01,6.248940825462341309e-01,6.336622238159179688e-01,6.606413722038269043e-01
7.753227651119232178e-02,4.584085477077017458e+03,3.963299352168881342e+03,9.223005637325986754e+03,1.476422020011601000e-01,-1.472887115478515625e+02,9.371133422851562500e+01,-7.567461395263671875e+01,5.351693153381347656e+00,-5.917510986328125000e+01,2.530609703063964844e+01,-3.562192153930664062e+01,5.988740444183349609e+00,-2.972003173828125000e+01,3.877883911132812500e+00,-1.936631774902343750e+01,4.885053634643554688e-01,-2.064769363403320312e+01,1.822305172681808472e-01,-1.286392021179199219e+01,-1.107183456420898438e+00,-9.439387321472167969e+00,-4.591739177703857422e+00,-6.219945907592773438e+00,-5.651834011077880859e+00,7.078096866607666016e-01,6.353352069854736328e-01,5.473808646202087402e-01,5.319994688034057617e-01,5.579087138175964355e-01,5.621426105499267578e-01,5.658124685287475586e-01,5.551660656929016113e-01,5.975722670555114746e-01,6.353163719177246094e-01,6.484174728393554688e-01,7.129288315773010254e-01
1.908055245876312256e-01,2.201220721622213205e+03,1.943223083567881304e+03,3.543385998223608112e+03,7.366815907772621130e-02,-1.195413589477539062e+02,1.977475585937500000e+02,-1.199056625366210938e+02,3.844846725463867188e+00,-5.134747314453125000e+01,3.268236398696899414e+00,-7.690495014190673828e+00,-2.230865669250488281e+01,7.122559547424316406e+00,-1.930780792236328125e+01,5.114956378936767578e+00,-1.471074962615966797e+01,-7.761974811553955078e+00,-1.095889210700988770e+00,-1.461131191253662109e+01,4.488057613372802734e+00,-1.018355655670166016e+01,2.354015111923217773e+00,-1.735477566719055176e+00,-6.546026229858398438e+00,7.020875215530395508e-01,6.320176720619201660e-01,5.755016803741455078e-01,5.131552815437316895e-01,5.257707238197326660e-01,5.258154869079589844e-01,5.384145975112915039e-01,5.749459862709045410e-01,5.818015336990356445e-01,5.996784567832946777e-01,6.208519935607910156e-01,6.892095804214477539e-01
6.432094145566225052e-03,1.828051383590910177e+02,3.202977498406145287e+02,2.884749764356148489e+02,2.297527552204176211e-03,-5.866240234375000000e+02,1.193307495117187500e+01,-9.866354465484619141e-01,-1.802988052368164062e+00,-2.180465936660766602e+00,9.725592732429504395e-01,2.878797352313995361e-01,-3.691764473915100098e-01,-3.934827446937561035e-01,3.131163418292999268e-01,9.466833621263504028e-02,4.794332683086395264e-01,7.549784779548645020e-01,6.749947071075439453e-01,1.314953923225402832e+00,1.663851022720336914e+00,1.557302832603454590e+00,5.847874879837036133e-01,3.332595229148864746e-01,3.333735167980194092e-01,7.668761909008026123e-02,9.279629588127136230e-02,8.698437362909317017e-02,7.646938413381576538e-02,7.161621004343032837e-02,7.317624986171722412e-02,7.497087121009826660e-02,7.639153301715850830e-02,6.640069931745529175e-02,6.115027517080307007e-02,6.241334229707717896e-02,6.708727777004241943e-02
4.198925197124481201e-01,3.010655681068191825e+03,3.201365828939242419e+03,5.899498123912412666e+03,8.460180720707656532e-02,2.872311782836914062e+01,1.442607727050781250e+02,-7.025235748291015625e+01,5.587281227111816406e+00,-3.251759719848632812e+01,2.714875030517578125e+01,-1.679342079162597656e+01,-5.614469528198242188e+00,-1.114267539978027344e+01,5.831971645355224609e+00,-1.603394746780395508e+00,3.305754661560058594e+00,3.383440375328063965e-01,1.634025454521179199e+00,-1.874486804008483887e+00,-2.702430009841918945e+00,1.309523463249206543e+00,-9.295853376388549805e-01,4.210813045501708984e+00,7.687042951583862305e-01,5.528532862663269043e-01,5.058281421661376953e-01,4.869758486747741699e-01,4.791657924652099609e-01,5.134403705596923828e-01,5.910875797271728516e-01,6.656554937362670898e-01,7.039294242858886719e-01,6.842243671417236328e-01,6.560161709785461426e-01,6.408129334449768066e-01,6.271762251853942871e-01
4.232015460729598999e-02,4.406526160281052853e+02,9.885537425278405408e+02,6.899118374782482306e+02,1.072292814675174059e-02,-4.004220581054687500e+02,1.558113403320312500e+02,7.354833221435546875e+01,1.510943603515625000e+01,5.431255340576171875e+00,1.703127288818359375e+01,1.822469329833984375e+01,7.330089569091796875e+00,-9.518843293190002441e-01,-1.169949531555175781e+00,9.567441940307617188e-01,1.095451235771179199e+00,3.712193667888641357e-01,2.003700286149978638e-01,-2.581456005573272705e-01,-1.630519509315490723e+00,-2.752001285552978516e+00,-2.317528009414672852e+00,-7.563238739967346191e-01,2.684513628482818604e-01,6.805009245872497559e-01,6.749859452247619629e-01,6.757280230522155762e-01,6.821801662445068359e-01,6.543235778808593750e-01,6.416198015213012695e-01,6.149483323097229004e-01,5.963591933250427246e-01,5.672960281372070312e-01,5.829924345016479492e-01,6.031981706619262695e-01,6.402605175971984863e-01
5.168517120182514191e-03,1.780237085262783012e+03,2.879845044283063544e+03,2.966585928436774793e+03,3.677970018851508399e-02,-5.337248535156250000e+02,1.827395172119140625e+02,-2.325877428054809570e+00,8.634491920471191406e+00,1.492193222045898438e+00,2.236612081527709961e+00,3.876464664936065674e-01,-1.919768095016479492e+00,2.182841300964355469e+00,-3.111426830291748047e-01,9.541770443320274353e-03,1.081215813755989075e-01,1.249952077865600586e+00,1.513149619102478027e+00,8.383775353431701660e-01,1.374151229858398438e+00,1.190005421638488770e+00,-7.306742072105407715e-01,-9.604634046554565430e-01,-8.271353244781494141e-01,6.528249382972717285e-01,5.895746946334838867e-01,5.923373699188232422e-01,6.233425736427307129e-01,6.275057196617126465e-01,6.620551943778991699e-01,6.326786875724792480e-01,6.102448701858520508e-01,5.975201725959777832e-01,5.694108605384826660e-01,5.940839648246765137e-01,6.382299065589904785e-01
9.744944982230663300e-03,1.562293458239991423e+03,2.725417605841801560e+03,2.360158968967517467e+03,3.072546584976798209e-02,-4.642820434570312500e+02,1.305902099609375000e+02,2.199645996093750000e+01,8.471118927001953125e+00,1.698840618133544922e+00,5.793557167053222656e-01,1.900864362716674805e+00,-5.836101174354553223e-01,1.346750497817993164e+00,9.572725296020507812e-01,-2.040701657533645630e-01,-1.456249207258224487e-01,2.858303189277648926e-01,1.757256269454956055e+00,1.094493508338928223e+00,3.779276311397552490e-01,-2.456008344888687134e-01,-1.055488705635070801e+00,-1.910794019699096680e+00,-2.474764585494995117e+00,5.956306457519531250e-01,5.457463264465332031e-01,5.922019481658935547e-01,6.323152780532836914e-01,6.524657607078552246e-01,7.124272584915161133e-01,6.692218780517578125e-01,5.924702882766723633e-01,5.276703238487243652e-01,5.359106063842773438e-01,5.673855543136596680e-01,5.811911225318908691e-01
1.041984930634498596e-02,1.311375788751102618e+03,2.426032595417754692e+03,1.917154532518851511e+03,2.595367785672853672e-02,-4.718974304199218750e+02,1.392483673095703125e+02,3.150206375122070312e+01,-5.452854156494140625e+00,-3.004925966262817383e+00,6.425025939941406250e+00,5.369472026824951172e+00,5.980525016784667969e-01,-8.101727366447448730e-01,9.127086997032165527e-01,1.430584073066711426e+00,2.841886878013610840e-01,6.315019726753234863e-01,2.776105880737304688e+00,3.649441480636596680e+00,2.067221164703369141e+00,6.737020798027515411e-03,-1.128316640853881836e+00,-7.058407664299011230e-01,-7.097216695547103882e-02,6.502645611763000488e-01,5.993900895118713379e-01,6.474888920783996582e-01,6.829408407211303711e-01,6.867875456809997559e-01,7.018895745277404785e-01,6.569086313247680664e-01,5.819109678268432617e-01,5.590386986732482910e-01,5.591198205947875977e-01,5.850375294685363770e-01,6.398367881774902344e-01
9.654556401073932648e-03,1.283936481617992285e+03,2.743808010088518131e+03,1.554637312391241267e+03,2.014415059454756352e-02,-4.846035461425781250e+02,1.380066375732421875e+02,5.448254776000976562e+01,5.362096786499023438e+00,-2.477200269699096680e+00,3.529356956481933594e+00,6.013554573059082031e+00,3.220335006713867188e+00,-6.479626893997192383e-01,-1.859678030014038086e+00,-1.046502947807312012e+00,1.222143322229385376e-01,9.655157327651977539e-01,1.295704126358032227e+00,1.286338806152343750e+00,9.848042726516723633e-01,5.713160708546638489e-02,-1.199352622032165527e+00,-1.821094036102294922e+00,-1.399231791496276855e+00,6.392976045608520508e-01,6.279541254043579102e-01,5.855816006660461426e-01,5.711786746978759766e-01,6.321095824241638184e-01,7.055904865264892578e-01,6.626646518707275391e-01,6.474064588546752930e-01,6.207540035247802734e-01,5.777598619461059570e-01,5.639545917510986328e-01,5.947928428649902344e-01
2.178370952606201172e-02,3.361605732929877831e+03,3.529457257377503993e+03,6.610243710121810182e+03,8.428799303944314869e-02,-3.561237792968750000e+02,1.126940078735351562e+02,-6.639941406250000000e+01,-9.341888427734375000e+00,-2.822841453552246094e+01,2.383738517761230469e+01,-1.766513061523437500e+01,9.177903175354003906e+00,-7.666895866394042969e+00,1.081885147094726562e+01,-3.588753938674926758e-02,5.972888469696044922e+00,-4.404034137725830078e+00,7.304246902465820312e+00,-7.907221317291259766e-01,4.248963832855224609e+00,-2.195037126541137695e+00,3.921680450439453125e+00,-8.071047067642211914e-01,2.856869935989379883e+00,7.125149369239807129e-01,6.391172409057617188e-01,6.208640336990356445e-01,6.244423985481262207e-01,6.039835214614868164e-01,5.896927118301391602e-01,5.762577056884765625e-01,5.862786173820495605e-01,6.150220036506652832e-01,6.270014047622680664e-01,6.726869940757751465e-01,7.049679756164550781e-01
3.197214752435684204e-02,3.509683107599756113e+03,3.552133019330611205e+03,7.110403562753770530e+03,8.768217082366588921e-02,-2.641637268066406250e+02,1.159327316284179688e+02,-7.670424652099609375e+01,-6.920162677764892578e+00,-3.554445266723632812e+01,2.915792655944824219e+01,-2.918979835510253906e+01,1.444976234436035156e+01,-1.056495094299316406e+01,1.575422000885009766e+01,-3.407446861267089844e+00,6.703837394714355469e+00,-6.537299633026123047e+00,7.866776466369628906e+00,-2.897281885147094727e+00,5.860791206359863281e+00,-1.098301768302917480e+00,7.046791076660156250e+00,7.759859561920166016e-01,5.002552509307861328e+00,6.974589824676513672e-01,6.290895938873291016e-01,5.581211447715759277e-01,5.218657255172729492e-01,5.144217014312744141e-01,5.116037130355834961e-01,4.669779241085052490e-01,4.566352963447570801e-01,5.097388029098510742e-01,5.621505975723266602e-01,6.223254799842834473e-01,6.837845444679260254e-01
1.735586486756801605e-02,2.972033135702302388e+03,3.241455916462694404e+03,5.486969914624420198e+03,6.998622389791182841e-02,-3.331298522949218750e+02,1.327559661865234375e+02,-6.811202239990234375e+01,-1.475337409973144531e+01,-2.850089454650878906e+01,2.411116981506347656e+01,-2.410583496093750000e+01,8.675354003906250000e+00,-7.513895988464355469e+00,1.363200855255126953e+01,2.300436258316040039e+00,2.447089672088623047e+00,-2.821105718612670898e+00,6.337374210357666016e+00,-4.262087941169738770e-01,2.337175369262695312e+00,-1.854777455329895020e+00,2.584485292434692383e+00,1.495838046073913574e+00,2.989370584487915039e+00,6.527772545814514160e-01,6.001441478729248047e-01,5.673864483833312988e-01,5.418863296508789062e-01,5.279114246368408203e-01,4.921559989452362061e-01,4.348988533020019531e-01,4.677734971046447754e-01,5.324469208717346191e-01,6.112908720970153809e-01,6.441114544868469238e-01,6.146949529647827148e-01
1.609192192554473877e-01,2.352327405891824583e+03,2.579840145530768950e+03,5.033073974042923510e+03,5.261881888051044009e-02,-1.274563751220703125e+02,1.668422851562500000e+02,-6.714331817626953125e+01,4.200469970703125000e+01,-3.542882537841796875e+01,1.535547375679016113e+00,-1.599857044219970703e+01,-8.702777862548828125e+00,-4.224991321563720703e+00,-3.921178340911865234e+00,-1.547125935554504395e+00,1.693672180175781250e+00,-2.458649873733520508e+00,-8.004243850708007812e+00,-4.991375446319580078e+00,-5.029345512390136719e+00,-3.708938121795654297e+00,-6.642951011657714844e+00,-3.872640132904052734e+00,-1.077125358581542969e+01,5.678247809410095215e-01,5.475274324417114258e-01,3.732804059982299805e-01,3.545513451099395752e-01,4.350706934928894043e-01,5.969769358634948730e-01,5.208873152732849121e-01,5.383749604225158691e-01,4.573141336441040039e-01,3.158844113349914551e-01,3.090828955173492432e-01,5.109939575195312500e-01
1.835529655218124390e-01,2.970764140446606234e+03,3.029127385001594575e+03,6.180279102015661010e+03,7.945842698665893378e-02,-1.270411453247070312e+02,1.328115539550781250e+02,-3.691436004638671875e+01,6.044230270385742188e+01,3.964441061019897461e+00,3.077930831909179688e+01,2.537997484207153320e+00,1.392865467071533203e+01,6.698699474334716797e+00,2.530918419361114502e-01,3.290546834468841553e-01,-8.579532504081726074e-01,-9.137533187866210938e+00,6.449222087860107422e+00,2.897827386856079102e+00,1.345401763916015625e+00,5.586827754974365234e+00,5.280937194824218750e+00,-2.402850687503814697e-01,-7.241393327713012695e-01,7.405783534049987793e-01,7.644060254096984863e-01,7.326603531837463379e-01,6.623138785362243652e-01,6.126394867897033691e-01,5.998012423515319824e-01,5.790156722068786621e-01,5.995321869850158691e-01,6.139985322952270508e-01,6.510781645774841309e-01,6.673327684402465820e-01,7.110423445701599121e-01
2.538263099268078804e-03,5.270452048896575434e+03,5.444317644139476215e+03,1.206903560487964023e+04,7.821789805684455088e-02,-5.500135498046875000e+02,7.459397888183593750e+01,1.213240265846252441e+00,2.166157150268554688e+01,-1.360425853729248047e+01,2.057992553710937500e+01,-1.222687005996704102e+00,2.830729484558105469e+01,1.068265819549560547e+01,2.548338699340820312e+01,1.958029031753540039e+00,1.394724082946777344e+01,-3.912166595458984375e+00,9.146971702575683594e+00,-6.096739768981933594e+00,1.108282852172851562e+01,1.975275397300720215e+00,1.296211338043212891e+01,-7.437935471534729004e-01,5.395156383514404297e+00,8.461778759956359863e-01,6.898601651191711426e-01,6.240644454956054688e-01,6.376104950904846191e-01,6.556363105773925781e-01,6.731812357902526855e-01,6.753154993057250977e-01,6.864895224571228027e-01,6.624225974082946777e-01,6.124790310859680176e-01,6.911115050315856934e-01,8.506904244422912598e-01
4.499121569097042084e-03,3.763139325592189834e+03,2.948532699540866815e+03,6.402555716176044371e+03,1.346432714617169235e-01,-5.047499694824218750e+02,9.564526367187500000e+01,-8.797270965576171875e+01,2.058978080749511719e+01,-1.043808937072753906e+01,-4.493381977081298828e+00,-2.010502433776855469e+01,-4.722646713256835938e+00,7.385508716106414795e-02,-4.453729152679443359e+00,6.828899681568145752e-02,-5.379741787910461426e-01,-2.039717435836791992e+00,-6.164984226226806641e+00,-2.803200006484985352e+00,-6.546395301818847656e+00,-6.077507972717285156e+00,-5.580609321594238281e+00,-5.698613643646240234e+00,-5.100228309631347656e+00,4.702879190444946289e-01,4.871927797794342041e-01,4.769969582557678223e-01,4.878542125225067139e-01,4.773900806903839111e-01,4.456367492675781250e-01,4.639546275138854980e-01,5.309242606163024902e-01,5.101521611213684082e-01,5.065156817436218262e-01,4.735492467880249023e-01,4.507987201213836670e-01
1.509684473276138306e-01,9.893525859262085760e+02,1.954376682269589082e+03,2.018575419627320116e+03,1.100615392981438463e-02,-2.540390777587890625e+02,1.786069488525390625e+02,-3.329371690750122070e+00,5.959816360473632812e+01,1.547172737121582031e+01,1.103922748565673828e+01,2.027330970764160156e+01,1.476041221618652344e+01,1.263973712921142578e+01,8.938695907592773438e+00,1.442930984497070312e+01,-1.535011529922485352e-01,-1.933217644691467285e+00,4.994079589843750000e+00,-7.637089490890502930e-02,6.712099313735961914e-01,-1.481155276298522949e+00,-4.278263092041015625e+00,-1.822244405746459961e+00,4.035482704639434814e-01,7.250003814697265625e-01,7.046011686325073242e-01,6.913985610008239746e-01,6.889768838882446289e-01,6.873314976692199707e-01,7.082835435867309570e-01,6.908185482025146484e-01,7.086591124534606934e-01,7.150395512580871582e-01,7.407734394073486328e-01,7.112799882888793945e-01,7.069222331047058105e-01
9.342395700514316559e-03,1.274885793508989991e+03,2.383873446919812068e+03,2.149823040530742674e+03,2.000140479988398931e-02,-5.517484130859375000e+02,1.601712646484375000e+02,-2.049994277954101562e+01,1.956995964050292969e+01,1.112932014465332031e+01,7.760623455047607422e+00,5.034813404083251953e+00,7.497627258300781250e+00,1.136164760589599609e+01,1.020302867889404297e+01,1.251744365692138672e+01,1.591995048522949219e+01,9.893470764160156250e+00,6.135266304016113281e+00,8.941402435302734375e+00,7.492563724517822266e+00,4.090395450592041016e+00,3.279181718826293945e+00,3.529597759246826172e+00,4.688684344291687012e-01,5.792220830917358398e-01,6.352021694183349609e-01,7.010713219642639160e-01,7.299479246139526367e-01,7.833087444305419922e-01,8.273066282272338867e-01,7.547101974487304688e-01,7.372383475303649902e-01,6.669281721115112305e-01,6.266954541206359863e-01,5.674801468849182129e-01,5.537745356559753418e-01
